pmid	title	journal	pub_date	doi	url	queries	tags	abstract
40091048	Single-cell transcriptomic analysis reveals dynamic changes in the liver microenvironment during colorectal cancer metastatic progression.	Journal of translational medicine	2025-Mar-16	10.1186/s12967-025-06351-3	https://pubmed.ncbi.nlm.nih.gov/40091048/	crlm_spatial_single_cell	single_cell,immune_myeloid	Metastasis is a leading cause of cancer-related deaths, with the liver being the most frequent site of metastasis in colorectal cancer. Previous studies have predominantly focused on the influence of the primary tumor itself on metastasis, with relatively limited research examining the changes within target organs. Using an orthotopic mouse model of colorectal cancer, single-cell sequencing was employed to profile the transcriptomic landscape of pre-metastatic and metastatic livers. The analysis focused on identifying cellular and molecular changes within the hepatic microenvironment, with particular emphasis on inflammatory pathways and immune cell populations. A neutrophil subpopulation with high Prok2 expression was identified, showing elevated levels in the pre-metastatic and metastatic liver. Increased infiltration of Prok2⁺ neutrophils correlated with poor prognosis in liver metastatic colorectal cancer patients. In the liver metastatic niche (MN), these neutrophils showed high App and Cd274 (PD-L1) expression, suppressing macrophage phagocytosis and promoting T-cell exhaustion. A Prok2⁺ neutrophil subpopulation infiltrated both pre-metastatic and macro-metastatic liver environments, potentially driving immunosuppression through macrophage inhibition and T-cell exhaustion. Targeting Prok2⁺ neutrophils could represent a novel therapeutic strategy for preventing liver metastasis in colorectal cancer patients.
40089671	Proteomics-driven discovery of LCAT as a novel biomarker for liver metastasis in colorectal cancer.	BMC cancer	2025-Mar-15	10.1186/s12885-025-13882-x	https://pubmed.ncbi.nlm.nih.gov/40089671/	metabolism_proteomics_crlm	glycolysis_metabolism	This study aimed to identify molecular markers that influence liver metastasis in colorectal cancer (CRC) and assess their clinical relevance. Proteomic analysis compared differential protein expression between CRC patients with liver metastasis (CRLM) and those without (CRNLM). Bioinformatics and survival analyses identified key proteins and validated them using the TCGA database for expression and clinical significance. Clinical and pathological data, along with tissue samples from our center, were used to create tissue microarrays for immunohistochemistry. Logistic regression assessed odds ratios (OR) for molecular markers linked to liver metastasis post-CRC surgery. Stable LCAT knockdown and overexpression CRC cell lines were constructed, and Transwell assays assessed the impact LCAT on cell migration. Nile red staining of these cells validated the effect LCAT on lipid metabolism in CRC cells. Proteomic analysis identified 383 differentially expressed proteins between the CRLM and CRNLM groups (212 upregulated, 171 downregulated). Enrichment analysis linked these proteins to steroid and alcohol metabolism, inflammation, lipoproteins, and HDL particles, with key pathways in cholesterol and retinol metabolism. Lecithin cholesterol acyltransferase (LCAT), an important enzyme in this process, showed higher expression in CRC tissues, with increased LCAT linked to poorer 5-year OS, DSS, and PFI. LCAT expression also increased with tumor stage. Among 119 patients with CRC, preoperative complications, tumor staging, and LCAT scores differed significantly between patients with and without liver metastasis within 3 years post-surgery. LCAT and postoperative CEA levels were independent risk factors for liver metastasis (LCAT OR, 10.221; P = 0.002; CEA OR, 1.296; P = 0.014). Western blotting confirmed significantly higher LCAT expression in CRC tissues with liver metastasis. Transwell assays showed that LCAT overexpression enhanced migratory ability, while knockdown inhibited it. Nile red staining revealed increased lipid droplet accumulation in LCAT-overexpressing CRC cells, which was reduced by LCAT knockdown. LCAT, which is involved in lipid metabolism, is an independent risk factor for liver metastasis following CRC surgery, suggesting its potential as a therapeutic target.
40010102	Sialylated IgG-activated integrin β4-Src-Erk axis stabilizes c-Myc in a p300 lysine acetyltransferase-dependent manner to promote colorectal cancer liver metastasis.	Neoplasia (New York, N.Y.)	2025-Mar	10.1016/j.neo.2025.101140	https://pubmed.ncbi.nlm.nih.gov/40010102/	hgf_met_myc_glycolysis	hgf_met_myc	Liver metastasis is a leading cause of colorectal cancer mortality. Therefore, the underlying mechanism and potential therapeutic target of colorectal cancer liver metastasis urge to be found. Mounting evidence indicates that cancer-derived sialylated IgG promotes tumor formation and progression. However, the role of sialylated IgG in colorectal cancer liver metastasis remains undefined. Analysis of sialylated IgG in paired tumor tissues and adjacent normal tissues from 65 colorectal cancer patients was performed using immunohistochemical staining. Functional assays of sialylated IgG were explored in vitro and in vivo. The downstream target of sialylated IgG was investigated by performing gene-set enrichment analysis, ubiquitination assay, cycloheximide chase assay, acetylation assay and co-immunoprecipitation. Here, our investigation reveals that sialylated IgG is significantly upregulated in colorectal cancer and that the increase of IgG is positively associated with liver metastasis and poor overall survival in colorectal cancer patients. Sialylated IgG promotes colorectal cancer cell migration, invasion and liver metastasis. Notably, anti-sialylated IgG antibody effectively blocks colorectal cancer liver metastasis in mouse models. Mechanistically, sialylated IgG upregulates c-Myc protein level by decreasing c-Myc ubiquitination. Moreover, we find that p300/CBP can stabilize c-Myc by reducing c-Myc ubiquitination. Overexpression of p300/CBP protects c-Myc protein level from sialylated IgG-knockdown in a lysine acetyltransferase activity-dependent manner. Furthermore, sialylated IgG upregulates p300 protein level through integrin β4-FAK-Src-Erk signaling. Collectively, these results indicate that a novel sialylated IgG-integrin β4-FAK-Src-Erk-p300-c-Myc signaling pathway promotes colorectal cancer liver metastasis, thus providing potential therapeutic targets for colorectal cancer liver metastasis.
39962271	Repression of apelin Furin cleavage sites provides antimetastatic strategy in colorectal cancer.	EMBO molecular medicine	2025-Mar	10.1038/s44321-025-00196-5	https://pubmed.ncbi.nlm.nih.gov/39962271/	metabolism_proteomics_crlm	glycolysis_metabolism	The adipokine apelin has been directly implicated in various physiological processes during embryogenesis and human cancers. Nevertheless, the importance of the conversion of its precursor proapelin to mature apelin in tumorigenesis remains unknown. In this study, we identify Furin as the cellular proprotein convertase responsible for proapelin cleavage. We explore the therapeutic potential of targeting proapelin cleavage sites in metastatic colorectal cancer by introducing apelin-dm, a modified variant resulting from alteration in proapelin cleavage sites. Apelin-dm demonstrates efficacy in inhibiting tumor growth, promoting cell death, suppressing angiogenesis, and early colorectal liver metastasis events. Proteomic analysis reveals reciprocal regulation between apelin and apelin-dm on proteins associated with clinical outcomes in colon cancer patients. Apelin-dm emerges as a modulator of apelin receptor dynamics, influencing affinity, internalization, and repression of apelin signaling linked to various protein kinases. Pharmacokinetic and toxicity assessments confirm the specificity, safety, and stability of apelin-dm, as well as its facile hepatic metabolism. These findings position targeting proapelin cleavage as a promising therapeutic strategy against metastatic colorectal cancer, paving the way for further clinical exploration.
39805388	Single-cell transcriptomics reveals intratumor heterogeneity and the potential roles of cancer stem cells and myCAFs in colorectal cancer liver metastasis and recurrence.	Cancer letters	2025-Mar-01	10.1016/j.canlet.2025.217452	https://pubmed.ncbi.nlm.nih.gov/39805388/	crlm_spatial_single_cell	single_cell,caf,therapy_resistance	Metastasis and recurrence are the primary obstacles to long-term survival in colorectal cancer (CRC) patients. In this study, we employed single-cell RNA sequencing (scRNA-seq) to comprehensively delineate the transcriptomic landscape of primary and liver metastatic CRCs, and revealed novel cellular crosstalk between cancer cell subpopulation and myofibroblastic CAFs (myCAFs) at single-cell resolution. We identified a cancer cell subpopulation termed stem/transient amplifying-like (stem/TA-like) cells, which expressed genes associated with stem cell-like characteristics and metastatic potential. MyCAFs in their microenvironment showed the potential to remodel the extracellular matrix (ECM), regulate angiogenesis, and support a pro-metastatic microenvironment through paracrine signaling involving FN1, BGN, and other ECM components. Notably, we found that they may communicate through the ligand-receptor pairs FN1-CD44 and GDF15-TGFBR2, which may be linked to the liver metastatic process. Additionally, our findings suggest that both stem/TA-like cells and myCAFs could be involved in CRC recurrence following chemotherapy. A unique gene signature generated using the gene expression characteristics of stem/TA-like cells and myCAFs (SM signature) can be used to assess recurrence risk in CRC patients. Collectively, these findings highlight the intratumor heterogeneity and the potential roles of cancer stem cells and myCAFs in CRC liver metastasis and recurrence, providing new targets and insights for the prognostic assessment of CRC patients and the improved selection of effective treatment options.
39526884	Pretransplant metabolic tumor volume predicts recurrence following liver transplantation for colorectal metastasis: A multicenter study.	Liver transplantation : official publication of the American Association for the Study of Liver Diseases and the International Liver Transplantation Society	2025-Mar-01	10.1097/LVT.0000000000000535	https://pubmed.ncbi.nlm.nih.gov/39526884/	metabolism_proteomics_crlm	glycolysis_metabolism	Liver transplant (LT) for colorectal cancer liver metastases (CRLM) is increasingly popular, yet the ideal selection criteria remain unknown. Pretransplant positron emission tomography (PET) metabolic tumor volume (MTV) has been described as predicting recurrence, with a proposed cutoff of MTV ≥70 cm 3 . This approach has not been validated. Patients undergoing LT for CRLM at 2 academic transplant centers (January 1, 2017, to December 1, 2023) were included. PET-MTV was calculated by a staff radiologist from the most recent PET-scan before LT using the published protocol. Twenty-six patients were included. Median follow-up was 609 days (IQR 320-1069) and from PET to LT was 1.9 months (1.3-2.6). Nearly all (n=24, 92.3%) received living donor transplantation. Absolute recurrence rate was 30.8% (n=8). Actuarial unadjusted 1- and 2-year recurrence-free survival (RFS) were 83% (n=15/18) and 62% (n=8/13); 1- and 2-year overall survival were 100% (n=18/18) and 85% (n=11/13). The incidence of recurrence-per-year follow-up was 0.35 when MTV ≥70 cm 3 versus 0.10 if MTV <70 cm 3 ( P <0.001). Median RFS using Kaplan-Meier product-estimate was 0.83 years (95% CI: 0.43-1.23) in MTV≥70 cm 3 versus 4.1 years (95% CI: 2.90-5.22) when MTV<70 cm 3 ( p <0.001); this was also associated with improved overall survival ( p =0.003). MTV>70 cm 3 demonstrated HR=2.42 (95% CI: 2.2-62.2, p =0.006) for association with RFS on univariate Cox-proportional hazards analysis, and an AUC=0.771 (95% CI: 0.560-0.981) for predicting recurrence ( p =0.030). Nineteen patients (69.2%) had histologically viable tumors, which were associated with recurrence (43% vs. 0%, p =0.039) and reduced RFS (log-rank p =0.019). PET-MTV was associated with the presence of histologically viable tumor (AUC=0.763, 95% CI: 0.583-0.944). PET-MTV ≥70 cm 3 was associated with reduced RFS and overall survival after LT for CRLM, confirming findings from the Norway group. This is likely due to its ability to identify residual viable tumors, which are independently associated with recurrence. PET-MTV should be a key selection criterion prior to LT for CRLM.
39979806	Cancer-secreted exosomal miR-1246 promotes colorectal cancer liver metastasis by activating hepatic stellate cells.	Molecular medicine (Cambridge, Mass.)	2025-Feb-20	10.1186/s10020-025-01112-w	https://pubmed.ncbi.nlm.nih.gov/39979806/	metabolism_proteomics_crlm	glycolysis_metabolism	Colorectal cancer liver metastases (CRLM) are the primary cause of mortality in colorectal cancer (CRC) patients, highlighting the importance of understanding the underlying mechanisms. The tumor microenvironment (TME) and its interaction with tumor cells play a crucial role in CRLM progression. Notably, the stability and peak levels of tumor-derived exosomal miRNAs facilitate intercellular communication in the TME. Hepatic stellate cells (HSCs), key liver mesenchymal cells, constitute about 33% of the liver's nonsolid cell population and exhibit plasticity. However, the specific role of tumor-derived exosomal miRNAs in the crosstalk between HSCs and tumor cells during the CRLM process remains unclear. We studied CRC-secreted exosomal miR-1246 and its impact on HSCs, as well as its effects on CRC cell proliferation and metastasis. Our findings demonstrate that CRC-secreted exosomal miR-1246 can be internalized by HSCs, leading to their activation and facilitating the metastatic potential of CRC cells. Mechanistically, exosomal miR-1246 targets INSIG1, resulting in SREBP2 nucleation and cholesterol metabolism alterations. This accumulation of free cholesterol (FC) regulates the TLR4/NF-κB/TGF-β pathway, promoting HSC activation. Activated HSCs, in turn, enhance liver metastasis of CRC cells through the TNFSF13/TNFRSF13B axis. Our study reveals the role of CRC-secreted exosomal miR-1246 in triggering HSC activation and reprogramming the TME, ultimately facilitating liver metastasis in CRC patients. Exosomal miR-1246 could serve as a potential non-invasive biomarker for predicting colorectal cancer liver metastasis, enhancing our understanding of CRC-associated liver metastases.
39966950	Updated insights into the impact of adjuvant chemotherapy on recurrence and survival after curative resection of liver or lung metastases in colorectal cancer: a rapid review and meta-analysis.	World journal of surgical oncology	2025-Feb-18	10.1186/s12957-025-03714-4	https://pubmed.ncbi.nlm.nih.gov/39966950/	hgf_met_myc_glycolysis	hgf_met_myc	Colorectal cancer (CRC) frequently metastasizes to the liver and lungs, leading to poor prognosis. Advances in chemotherapy, minimally invasive surgery, and perioperative care have expanded adjuvant chemotherapy (AC) regimens and eligibility for AC. However, the impact of AC after curative resection of distant metastases on recurrence and prognosis remains uncertain. This study evaluated the role of AC in CRC liver and lung metastases, focusing on cases with curative resection based on the latest studies published in the past five years. This systematic review followed PRISMA guidelines. Literature searches of Medline and Cochrane Library (2019-2023) identified studies on AC or observation after curative resection of CRC metastases, reporting outcomes such as overall survival (OS) and disease-free survival (DFS). Data analysis was performed using Review Manager and R software, with results expressed as hazard ratios (HR) and 95% confidence intervals (CI). Seven studies met the eligibility criteria, including one randomized controlled trial and six retrospective studies, encompassing 1580 patients who underwent curative resection (R0) for CRC metastases. This meta-analysis showed a positive trend in OS for the AC group compared to that for the surgery-alone group (HR 0.86, 95% CI: 0.73-1.01; p = 0.06), but the difference was insignificant. AC significantly improved DFS (HR 0.81, 95% CI: 0.66-0.99; p = 0.04). Subgroup analysis indicated that AC significantly improved DFS and tended to improve OS for liver metastasis. In contrast, AC did not improve OS in cases of lung metastasis. This meta-analysis suggests that AC demonstrated significant positive effects on DFS. Moreover, AC could contribute to improvements in OS. These findings, supported by the latest research, reinforce the recommendation of AC as a valuable strategy for improving both recurrence and survival outcomes in patients with curatively resected distant CRC metastases.
39921753	Bufalin targets the SRC-3/c-Myc pathway in chemoresistant cells to regulate metastasis induced by chemoresistance in colorectal cancer.	Journal of cancer research and clinical oncology	2025-Feb-08	10.1007/s00432-025-06124-x	https://pubmed.ncbi.nlm.nih.gov/39921753/	hgf_met_myc_glycolysis	hgf_met_myc,therapy_resistance	Metastasis and chemoresistance are often major challenges in advanced-stage colorectal cancer. Bufalin has a therapeutic effect on both metastasis and drug resistance, but how bufalin affects chemoresistance-mediated metastasis remains unclear. The role of BU in the inhibition of EMT and angiogenesis induced by chemoresistant cells using wound healing assays, invasion assays, HUVEC tube formation and adhesion assays. Western blot and immunofluorescence were used to explore the potential molecular changes. BU can precisely regulate c-Myc expression by targeting SRC-3 in chemoresistant cells was confirmed by Western blot. In vivo experiments were conducted to validate that both BU and cinobufacini can ameliorate drug resistance-promoted EMT and angiogenic effects. Bufalin inhibited resistance-induced epithelial-mesenchymal transition (EMT) and angiogenesis. Targeting of the SRC-3 protein by bufalin reduced the expression level of c-Myc and inhibited the prometastatic effect mediated by chemoresistance, and overexpression of SRC-3 or c-Myc reversed the inhibitory effect of bufalin on chemotherapeutic resistance, promoting metastasis. Moreover, the clinical drug cinobufacini and its main active monomer bufalin reduced liver metastasis of colorectal cancer caused by chemoresistance in vivo. Bufalin can target the SRC-3/c-Myc signaling pathway to affect the prometastatic effect of chemoresistant cells, suggesting that bufalin may be used as a new adjuvant antimetastatic therapy for colorectal cancer.
39900650	Gravity-based microfiltration reveals unexpected prevalence of circulating tumor cell clusters in ovarian and colorectal cancer.	Communications medicine	2025-Feb-03	10.1038/s43856-024-00702-9	https://pubmed.ncbi.nlm.nih.gov/39900650/	crlm_spatial_single_cell	single_cell	Circulating tumor cells (CTCs) are rare (a few cells per milliliter of blood) and mostly isolated as single-cell CTCs (scCTCs). CTC clusters (cCTCs), even rarer, are of growing interest, notably because of their higher metastatic potential, but very difficult to isolate. We introduce gravity-based microfiltration (GµF) for facile isolation of cCTCs using in-house fabricated microfilters and 3D printed cartridges. Optimal flow rate and pore size for cCTC isolation are determined by GµF of cultured ovarian single cells and cell clusters spiked in healthy blood. We perform GµF of blood from orthotopic ovarian cancer mouse models and characterize the morphological features of scCTCs and cCTCs, and the expression of molecular markers for aggressiveness. Finally, we analyze blood from 17 epithelial ovarian cancer patients with either localized or metastatic disease, and from 13 colorectal cancer liver metastasis patients. Here, we show that GµF optimized for cell cluster isolation captures cCTCs from blood while minimizing unwanted cluster disaggregation, with ~85% capture efficiency. We detect cCTCs in every patient, with between 2-100+ cells. We find cCTCs represent between 5-30% of all CTC capture events, and 10-80% of the CTCs are clustered; remarkably, in 10 patients, most CTCs are circulating not as scCTCs, but as cCTCs. GµF uncovers the unexpected prevalence and frequency of cCTCs including sometimes very large ones in epithelial ovarian cancer patients, and motivates additional studies to uncover their properties and role in disease progression.
39781195	Human collagen type I‑based scaffold retains human‑derived fibroblasts in a patient‑derived tumor xenograft mouse model.	Experimental and therapeutic medicine	2025-Feb	10.3892/etm.2024.12789	https://pubmed.ncbi.nlm.nih.gov/39781195/	caf_fibroblast_crlm	caf	The present study aimed to investigate the role of a recombinant protein based on human collagen type I (RCPhC1) as a scaffold in maintaining the human tumor microenvironment within a patient-derived tumor xenograft (PDTX) model. RCPhC1, synthesized under animal component-free conditions, was explored for its potential to support the human-specific stroma associated with tumor growth. PDTX models were established using resected colorectal cancer liver metastasis specimens, and stromal cell populations from humans and mice were compared using three scaffolds: No scaffold (control), Matrigel and recombinant human collagen type I, across two passages. Specific antibodies for human Lamin B and mouse Lamin B were used for immunostaining to distinguish between human and mouse cells. Additionally, the impact of each scaffold on the invasive ability of mouse fibroblasts was assessed using an invasion assay. Patient-derived tumor tissues embedded with RCPhC1 hydrogels had significantly more human Lamin B-positive cells and fewer mouse Lamin B cells than those embedded with no scaffolds or Matrigel. The human Lamin B-positive cells in PDTX tumors with RCPhC1 hydrogels were recognized as fibroblasts. Additionally, these hydrogels significantly reduced the invasion of mouse fibroblast cell lines in vitro compared with Matrigel. The present study investigated RCPhC1 hydrogels as a new scaffold material for tumor engraftment in PDTX mouse models, and identified a promising experimental tool for maintaining the tumor microenvironment.
39716892	FGF19-Activated Hepatic Stellate Cells Release ANGPTL4 that Promotes Colorectal Cancer Liver Metastasis.	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025-Feb	10.1002/advs.202413525	https://pubmed.ncbi.nlm.nih.gov/39716892/	caf_fibroblast_crlm,crlm_spatial_single_cell	single_cell,caf	Liver and lung are the most common metastatic sites in colorectal cancer (CRC), where the tumor microenvironment (TME) plays a crucial role in the progression and metastasis of CRC. Understanding the interactions between various types of cells in the TME can suggest innovative therapeutic strategies. Using single-cell RNA sequencing (scRNA-Seq) and clinical samples, fibroblast growth factor-19 (FGF19, rodent FGF15) is found to mediate a significant interaction between CRC cells and cancer-associated fibroblasts (CAFs), activating the hepatic stellate cells (HSCs)-to-CAFs differentiation. In various CRC metastatic mouse models, it is shown that FGF15 has a more pronounced effect on liver metastasis compared to pulmonary metastasis. More importantly, the differentially expressed genes (DEGs) are also identified from the RNA-Seq dataset upon the activation of HSCs by FGF19 and compared the DEGs in matched primary and metastatic mRNA samples from patients with CRC liver metastasis (CRCLM), it is found that the ANGPTL4 gene is significantly associated with HSCs activation. Different mouse models also demonstrated the impact of the FGF19/ANGPTL4 axis on the severity of CRCLM. Importantly, disruption of this axis significantly inhibits CRCLM in vivo. This study is among the first to demonstrate the impact of the FGF19/ANGPTL4 axis on CRCLM, offering a novel therapeutic strategy.
39665272	The Lyn/RUVBL1 Complex Promotes Colorectal Cancer Liver Metastasis by Regulating Arachidonic Acid Metabolism Through Chromatin Remodeling.	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025-Feb	10.1002/advs.202406562	https://pubmed.ncbi.nlm.nih.gov/39665272/	metabolism_proteomics_crlm	glycolysis_metabolism	Liver metastasis is a common cause of death in colorectal cancer (CRC) patients, but epigenetic remodeling and metabolic reprogramming for CRC liver metastasis remain unclear. The study revealed that the Lyn/RUVBL1 complex is highly expressed in CRC and is closely correlated with liver metastasis. On the one hand, ATAC-seq and HiCut suggested that Lyn/RUVBL1 regulates the expression of TRIB3 through the POL II-mediated chromatin conformation of TRIB3 and thus the expression of β-catenin. This promotes the proliferation and migration of CRC through β-catenin-mediated upregulation of MMP9 and VEGF. On the other hand, metabolomics revealed that Lyn/RUVBL1 regulates the expression of PGE2 through the enzyme COX2, thereby promoting arachidonic acid (AA) metabolism. CUT-Tag showed that Lyn/RUVBL1 silencing reduces the H3K27ac level in the COX2 promoter. Then, it is found that COX2 is regulated by the transcription factor FOXA1. Lyn/RUVBL1 modulates AA metabolism by regulating the chromatin accessibility of FOXA1. AA metabolism promotes the metastasis of CRC by affecting β-catenin nuclear translocation and upregulating MMP9 and VEGF. These findings suggest that the Lyn/RUVBL1 complex mediates epigenetic remodeling to regulate the metabolic reprogramming of AA, highlighting its role in promoting the metastasis of CRC.
41473439	Correction: Construction of a prognostic model for colorectal cancer liver metastasis based on single-cell transcriptomics and regulation of the MIF pathway.	Frontiers in oncology	2025	10.3389/fonc.2025.1731870	https://pubmed.ncbi.nlm.nih.gov/41473439/	crlm_spatial_single_cell	single_cell,therapy_resistance	[This corrects the article DOI: 10.3389/fonc.2025.1588514.].
41246334	Single-cell and spatial transcriptomics integration reveals FAM49B promotes tumor-associated macrophages polarization in colorectal cancer via the MK pathway.	Frontiers in immunology	2025	10.3389/fimmu.2025.1682637	https://pubmed.ncbi.nlm.nih.gov/41246334/	hgf_met_myc_glycolysis	spatial,single_cell,hgf_met_myc,immune_myeloid	FAM49B has been shown to promote proliferation and metastasis of colorectal cancer (CRC) by stabilizing MYC through phosphorylation of NEK9; however, its role in shaping the immune suppressive tumor microenvironment (TME), particularly in macrophage polarization, remains unclear. We applied multi-omics approaches to study CRC by integrating 33 scRNA-seq samples from 16 CRC patients, 2 paired spatial transcriptomics (ST) samples, and bulk RNA data to characterize malignant epithelial cells (High_FAM49B_EP) and tumor-associated macrophages (TAMs). Functional validation of FAM49B was conducted via knockdown experiments and proteomics analysis. A High_FAM49B_EP subpopulation was identified in primary tumors (PT) and liver metastases (LM), exhibiting elevated MYC signaling and association with poor prognosis. TAMs showed spatial heterogeneity: M1-like CXCL3+ TAMs predominated in PT, whereas M2-like SPP1+ TAMs were enriched in LM. CellChat analysis revealed that High_FAM49B_EP activated macrophage polarization through the MDK-NCL signaling axis. Pseudotime trajectory analysis confirmed differentiation from CXCL3+ to SPP1+ TAMs driven by upregulation of NCL. Spatial mapping showed co-localization of MDK+ epithelial cells with NCL+ TAMs in the immunosuppressive microenvironment. FAM49B knockdown significantly inhibited MDK expression and disrupted ECM-receptor interactions. FAM49B promotes immunosuppressive TME formation by mediating TAM polarization via the MDK-NCL axis, suggesting the FAM49B-MDK-NCL pathway as a potential therapeutic target for CRC metastasis.
41234356	A spatially resolved single-cell landscape of colorectal cancer liver metastasis reveals a stromal-tumor glycolytic signaling interaction.	Frontiers in cell and developmental biology	2025	10.3389/fcell.2025.1687485	https://pubmed.ncbi.nlm.nih.gov/41234356/	caf_fibroblast_crlm,crlm_spatial_single_cell,hgf_met_myc_glycolysis,metabolism_proteomics_crlm	spatial,single_cell,caf,hgf_met_myc,glycolysis_metabolism	Colorectal cancer (CRC) remains a leading cause of cancer mortality, with liver metastasis being the principal determinant of poor prognosis, but the spatial mechanisms orchestrating metastatic niches remain elusive. To dissect the molecular and spatial dynamics of CRC progression, we constructed an integrative atlas using 35 single-cell RNA-seq datasets and spatial transcriptomics from primary tumors, liver metastases, and matched normal tissues. Malignant epithelial subpopulations were stratified via inferCNV and CytoTRACE analyses. Stromal-tumor interactions were dissected using CellChat and NicheNet, with functional validation through in vitro co-culture and immunohistochemistry. We identified a transcriptionally distinct epithelial subpopulation, termed high-malignancy CRC (High-M CRC), enriched in metastatic lesions and characterized by enhanced stemness, MYC-driven transcriptional activity, and glycolytic reprogramming. Stromal-tumor interaction analyses revealed that cancer-associated fibroblasts (CAFs), particularly matrix CAFs (mCAFs), promote malignant progression via the HGF-MET-MYC signaling axis. Spatial transcriptomic mapping confirmed the physical proximity and molecular co-localization of High-M CRC cells and mCAFs, along with enriched glycolysis and MYC expression at the cell-cell interface. In vitro functional validation demonstrated that CAF-derived HGF activates MET-MYC signaling in CRC cells, enhancing their invasion and proliferation-effects reversible by MET knockdown. We unveil a spatially organized metabolic niche driven by stromal-tumor HGF-MET-MYC signaling. These findings offer novel insights into the stromal-tumor interaction and suggest actionable targets for therapeutic intervention in CRC.
41210516	In vivo Therapeutic Inhibition of the Tp53-Induced Glycolysis and Apoptosis Regulator (TIGAR) by Intravenous Administration of an Anti-Oncological siRNA-Biopolymer, TI6752 (Tituxistatin), in a Preclinical Xenograft Model of Colorectal Cancer.	Journal of experimental pharmacology	2025	10.2147/JEP.S546622	https://pubmed.ncbi.nlm.nih.gov/41210516/	hgf_met_myc_glycolysis	glycolysis_metabolism,therapy_resistance	The TP53-induced glycolysis and apoptosis regulator (TIGAR) is upregulated in many cancers and often correlates with poor clinical prognoses and serves as a key determinant of therapy-responsiveness. The TIGAR protein is structurally nearly identical to the phosphatase subunit of the bifunctional, fructose-6-phosphokinase/fructose-2,6-bisphosphatase, which has likely hindered efforts to date to develop small-molecule pharmacological inhibitors of TIGAR. The objective of this study was to investigate the efficacy of a siRNA-tigar-biopolymer, TI6752 (Tituxistatin), to therapeutically inhibit tumorigenesis in an in vivo xenograft model of colorectal cancer. The overexpression of TIGAR within K-Ras+ tumor cells and the infiltration of PECAM-1+ endothelial progenitors in primary colorectal carcinoma clinical samples were detected by immunoconfocal microscopy. Immunodeficient NIH III-nude mice were subcutaneously engrafted with HCT116 colon cancer cells and then treated with three doses of TI6752 (1 mg/kg bw) or a Vehicle control, administered intravenously at weekly intervals. The animals were humanely sacrificed and HCT116 cells within the tumor tissues were visualized using an Anti-human Ki67 primary antibody. The accumulation of biotin-labeled TI6752 within preexisting HCT116 tumor tissues, compared to other secondary organs (heart, liver, kidneys), was visualized using an AlexaFluor488-conjugated Anti-Biotin primary antibody. We have shown that TIGAR is highly expressed in K-Ras+ colorectal carcinoma clinical samples and correlates with robust angiogenesis. Using a preclinical HCT116 xenograft model of colorectal carcinoma, we have demonstrated that therapeutic IV-administration of a pegylated siRNA-biopolymer, TI6752, inhibited tumor growth and reduced the infiltration of PECAM-1+ endothelial progenitors into xenograft tumor tissues without causing any adverse secondary effects. This study has demonstrated that IV-delivery of a pegylated siRNA-biopolymer, TI6752, targeted against tigar mRNA transcripts, effectively inhibited tumor growth and angiogenesis in an HCT116 xenograft model of colorectal carcinoma. TI6752 could represent a effective therapeutic approach to target TIGAR's pro-oncogenic functions in human cancers.
41164182	Metabolic syndrome in colorectal cancer liver metastasis: metabolic reprogramming and microenvironment crosstalk.	Frontiers in immunology	2025	10.3389/fimmu.2025.1653442	https://pubmed.ncbi.nlm.nih.gov/41164182/	macrophage_immune_crlm,metabolism_proteomics_crlm	glycolysis_metabolism,immune_myeloid,therapy_resistance	Colorectal cancer (CRC) ranks as the third most frequently occurring cancer worldwide and the second major contributor to tumor-related mortality, frequently metastasizes to the liver due to its unique vascular and anatomical features, making liver metastasis a critical therapeutic challenge. Metabolic syndrome (MS) is a cluster of conditions characterized by insulin resistance as the core feature, specifically manifesting as obesity, diabetes, hypertension and dyslipidemia, exacerbates CRC progression through multifaceted mechanisms. MS induces mitochondrial dysfunction, oxidative stress, chronic inflammation, and Deoxyribonucleic Acid (DNA) methylation abnormalities, collectively promoting tumor cell proliferation and invasion. In the liver microenvironment, MS-driven metabolic disturbances foster fatty liver formation, alter pH via hyperglycemia, and enhance tumor energy supply. Pro-inflammatory factors and oxidative stress damage hepatocytes and endothelial cells, while immune dysregulation facilitates tumor immune escape. Angiogenic abnormalities further support metastatic growth. Recent studies highlight the strong correlation between metabolic disorders and colorectal cancer liver metastasis (CRLM). Metabolomics has emerged as a pivotal tool for identifying novel biomarkers, offering insights for early diagnosis and prognosis optimization. This article aims to review the metabolic changes in CRLM by exploring metabolic reprogramming, the role of MS in driving CRLM, and the critical importance of metabolomics in CRLM. By providing scientific evidence, this review seeks to identify novel therapeutic targets and develop personalized treatment strategies for patients with CRLM. Furthermore, it aims to further advance the in-depth exploration of CRLM-related mechanisms and promote the rapid development of clinical translation.
